image_path,information_type,identifiability,activity_sensitivity,location_sensitivity,blur_presence,sharing_allowance
img2306.jpg,"[1,0,0,1,0,0,0,0]",1.0,2.0,1.0,0.0,"[1,0,0,0,0,0]"
img2319.jpg,"[1,0,0,1,0,0,0,0]",0.0,2.0,1.0,0.0,"[1,0,0,0,0,0]"
img2380.jpg,"[0,0,1,0,0,0,0,0]",0.0,1.0,2.0,0.0,"[0,1,1,0,0,0]"
img2504.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,1.0,"[0,1,0,0,0,0]"
img2654.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img2681.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img2743.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img2794.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img289.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2902.jpg,"[1,0,1,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3127.jpg,"[1,1,0,0,0,1,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]"
img354.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img3548.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img3583.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,1,0,0]"
img3593.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,0,0,0]"
img3594.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,0,0,0]"
img3670.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img3687.jpg,"[1,1,1,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3756.jpg,"[1,0,0,0,0,0,1,0]",1.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img3785.jpg,"[1,0,0,0,0,1,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,1,0,0]"
img3826.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3865.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4111.jpg,"[1,0,0,1,1,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img4140.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4238.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4496.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4557.jpg,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4638.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4931.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4997.jpg,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img55.jpg,"[0,0,0,0,0,0,1,0]",0.0,2.0,2.0,0.0,"[0,1,1,1,1,1]"
img551.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img559.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img601.jpg,"[1,0,1,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img609.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img757.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img858.jpg,"[1,1,0,0,1,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img86.jpg,"[1,0,0,1,0,0,0,0]",2.0,2.0,0.0,0.0,"[1,0,0,0,0,0]"
img1030.jpg,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1291.jpg,"[0,0,0,0,0,1,0,0]",0.0,2.0,1.0,0.0,"[0,1,0,0,0,0]"
img1393.jpg,"[1,1,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img1399.jpg,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img1620.jpg,"[1,1,1,0,0,0,0,0]",2.0,1.0,2.0,0.0,"[0,1,1,1,0,0]"
img1628.jpg,"[1,0,0,0,0,1,0,0]",2.0,1.0,2.0,0.0,"[0,1,1,1,0,0]"
img1658.jpg,"[1,1,0,1,0,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img1777.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img1868.jpg,"[1,0,1,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1953.jpg,"[1,0,0,0,0,1,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,1,0,0]"
img2035.jpg,"[1,0,0,1,0,0,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]"
img2054.jpg,"[1,0,0,1,1,0,0,0]",2.0,2.0,1.0,0.0,"[1,0,0,0,0,0]"
img2207.jpg,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img2418.jpg,"[0,0,0,1,0,0,0,0]",0.0,2.0,2.0,0.0,"[0,1,0,0,0,0]"
img2580.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img2642.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2675.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img27.jpg,"[0,0,0,0,1,0,1,0]",0.0,2.0,2.0,0.0,"[0,1,0,0,0,0]"
img2704.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img2853.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]"
img2882.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img312.jpg,"[0,0,0,0,0,0,1,0]",1.0,2.0,1.0,0.0,"[0,1,0,0,0,0]"
img3303.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3400.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3424.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3452.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img3633.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,1,1,0,0]"
img3729.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3821.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4030.jpg,"[1,1,1,0,1,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img4045.jpg,"[0,0,1,0,0,0,1,0]",0.0,2.0,1.0,0.0,"[0,1,0,0,0,0]"
img4115.jpg,"[1,0,0,0,1,1,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]"
img4155.jpg,"[1,1,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4188.jpg,"[1,0,0,0,0,0,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img421.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4299.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4370.jpg,"[1,0,1,1,0,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img4431.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,1.0,"[0,1,1,0,0,0]"
img4465.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4479.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4644.jpg,"[1,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4743.jpg,"[0,0,0,1,0,0,0,0]",0.0,2.0,0.0,0.0,"[0,1,0,0,0,0]"
img4786.jpg,"[0,0,0,1,0,0,0,0]",0.0,2.0,2.0,0.0,"[0,1,0,0,0,0]"
img53.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img574.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img604.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img665.jpg,"[1,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img698.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img779.jpg,"[1,0,1,0,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,1,0,0,0]"
img798.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img1134.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1184.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]"
img1185.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img1211.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]"
img1227.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,0,0,0,0]"
img128.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img1309.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img135.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img143.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img1550.jpg,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1599.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,1.0,"[0,1,1,1,0,0]"
img1679.jpg,"[1,1,0,1,0,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img1768.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img1823.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img1900.jpg,"[0,0,0,1,0,0,0,0]",0.0,2.0,0.0,0.0,"[1,0,0,0,0,0]"
img1918.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img1937.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img2044.jpg,"[1,0,1,0,0,0,0,0]",1.0,1.0,2.0,0.0,"[0,1,1,0,0,0]"
img2281.jpg,"[1,0,0,1,0,0,0,0]",1.0,2.0,0.0,0.0,"[1,0,0,0,0,0]"
img2497.jpg,"[1,0,0,1,0,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,0,0,0,0]"
img2624.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2631.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2698.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img2782.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img2924.jpg,"[1,0,0,0,1,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]"
img3076.jpg,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img3202.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img3246.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img3273.jpg,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img333.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img3724.jpg,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3809.jpg,"[1,1,1,0,0,0,0,0]",1.0,0.0,0.0,1.0,"[0,1,1,1,0,0]"
img3850.jpg,"[1,0,0,1,0,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]"
img3924.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]"
img3991.jpg,"[1,0,0,1,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]"
img4181.jpg,"[1,1,0,0,0,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img4187.jpg,"[0,0,0,0,1,0,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img426.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img428.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4387.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img4478.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4545.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4660.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4754.jpg,"[0,0,0,1,0,0,0,0]",1.0,2.0,1.0,0.0,"[1,0,0,0,0,0]"
img4782.jpg,"[0,0,0,1,0,0,0,0]",1.0,2.0,2.0,0.0,"[0,1,0,0,0,0]"
img4899.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4907.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4918.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img553.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img822.jpg,"[0,0,0,0,1,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,1,1,0]"
img1314.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,1,0,0]"
img137.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,1,1,0,0]"
img1389.jpg,"[1,1,1,0,0,1,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,1,0,0]"
img142.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img1460.jpg,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1466.jpg,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1593.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1606.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1698.jpg,"[1,0,0,1,0,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img1910.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,1.0,"[0,1,0,0,0,0]"
img2014.jpg,"[1,0,1,1,0,0,0,0]",1.0,1.0,2.0,0.0,"[0,1,1,0,0,0]"
img2030.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,0,0,0,0]"
img2182.jpg,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img2342.jpg,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2386.jpg,"[1,0,0,1,0,0,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]"
img2392.jpg,"[0,0,1,0,0,0,0,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]"
img2437.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2483.jpg,"[0,0,1,1,0,0,0,0]",1.0,1.0,2.0,0.0,"[0,1,1,0,0,0]"
img2506.jpg,"[1,0,0,1,0,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]"
img2683.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2808.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img2815.jpg,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img2837.jpg,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2916.jpg,"[1,1,0,0,1,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]"
img2937.jpg,"[0,0,1,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,1,1,0]"
img3029.jpg,"[1,0,0,0,0,0,0,0]",1.0,1.0,2.0,0.0,"[0,1,1,0,0,0]"
img3357.jpg,"[1,0,1,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img3519.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,1,1,0,0]"
img3668.jpg,"[1,1,1,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3696.jpg,"[1,1,1,0,0,0,0,0]",0.0,0.0,0.0,1.0,"[0,1,1,0,0,0]"
img3700.jpg,"[1,1,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img3835.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img3928.jpg,"[1,0,0,1,0,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]"
img4232.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4251.jpg,"[1,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4336.jpg,"[0,0,0,1,0,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,1,0,0]"
img4451.jpg,"[1,0,0,0,0,1,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,1,0,0]"
img4495.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4519.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4654.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4808.jpg,"[0,0,0,0,1,0,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img4885.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4927.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img496.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4963.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img594.jpg,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img626.jpg,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img667.jpg,"[1,0,0,0,0,0,1,0]",1.0,2.0,2.0,0.0,"[0,1,1,0,0,0]"
img672.jpg,"[0,0,0,0,0,0,1,0]",0.0,2.0,2.0,0.0,"[0,1,1,0,0,0]"
img966.jpg,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img1028.jpg,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1166.jpg,"[1,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1198.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img122.jpg,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1241.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img1318.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img1441.jpg,"[1,0,0,1,0,0,0,0]",1.0,1.0,0.0,0.0,"[0,1,1,1,0,0]"
img1502.jpg,"[1,0,0,1,0,0,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]"
img1732.jpg,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2034.jpg,"[1,0,0,0,0,0,0,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]"
img2058.jpg,"[0,0,0,1,0,0,0,0]",0.0,2.0,1.0,0.0,"[1,0,0,0,0,0]"
img211.jpg,"[0,0,0,0,1,0,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img2168.jpg,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img2256.jpg,"[1,0,0,1,0,0,0,0]",2.0,2.0,0.0,0.0,"[0,1,0,0,0,0]"
img2263.jpg,"[1,0,0,0,0,0,0,0]",1.0,1.0,2.0,0.0,"[0,1,0,0,0,0]"
img2310.jpg,"[1,0,0,0,1,0,0,0]",1.0,2.0,2.0,0.0,"[1,0,0,0,0,0]"
img2423.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2551.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2645.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img270.jpg,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img2768.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img283.jpg,"[1,0,0,0,0,0,1,0]",1.0,2.0,0.0,0.0,"[0,1,1,0,0,0]"
img2957.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,0,0,0,0]"
img3197.jpg,"[1,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,1,0,0,0]"
img3328.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,1.0,"[0,1,1,0,0,0]"
img3366.jpg,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3531.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,1,0,0,0]"
img3550.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3746.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3902.jpg,"[1,0,0,0,1,0,0,0]",1.0,1.0,0.0,1.0,"[0,1,1,0,0,0]"
img396.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img3987.jpg,"[1,1,0,0,0,1,0,0]",1.0,1.0,1.0,0.0,"[0,1,0,0,0,0]"
img4075.jpg,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img4260.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4294.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4300.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img435.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4464.jpg,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4522.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]"
img4622.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img467.jpg,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]"
img4701.jpg,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img4747.jpg,"[0,0,0,1,0,0,0,0]",1.0,1.0,1.0,0.0,"[0,1,0,0,0,0]"
img621.jpg,"[0,0,1,0,0,1,0,0]",0.0,1.0,0.0,0.0,"[0,1,1,0,0,0]"
img685.jpg,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img688.jpg,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]"
img797.jpg,"[0,0,1,0,0,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,1,0,0,0]"
img81.jpg,"[1,0,0,0,1,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
img833.jpg,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]"
